student_id,variable,value
583,male,1
583,race,1
584,age,33
584,county,2
584,male,1
584,race,1
585,age,24
585,county,2
585,male,0
585,race,1
586,age,25
586,county,2
586,male,0
586,race,1
587,age,29
587,county,2
587,male,1
587,race,1
588,age,28
588,county,2
588,male,1
588,race,1
589,age,31
589,county,2
589,male,1
589,race,1
590,age,39
590,county,2
590,male,0
590,race,1
591,age,22
591,county,2
591,male,0
591,race,1
592,age,25
592,county,2
592,male,1
592,race,1
593,age,32
593,county,2
593,male,0
593,race,1
594,age,24
594,county,2
594,male,0
594,race,1
595,age,39
595,county,2
595,male,0
595,race,1
596,age,36
596,county,2
596,male,0
596,race,1
597,age,36
597,county,2
597,male,1
597,race,1
598,age,37
598,county,2
598,male,1
598,race,1
599,age,18
599,county,2
599,male,1
599,race,1
600,age,36
600,county,2
600,male,1
600,race,1
601,age,40
601,county,2
601,male,0
601,race,1
602,age,29
602,county,2
602,male,0
602,race,1
603,age,20
603,county,2
603,male,0
603,race,1
604,age,31
604,county,2
604,male,0
604,race,1
605,age,23
605,county,2
605,male,1
605,race,1
606,age,26
606,county,2
606,male,1
606,race,1
607,age,35
607,county,2
607,male,0
607,race,1
608,age,22
608,county,2
608,male,0
608,race,1
609,age,38
609,county,2
609,male,0
609,race,1
610,age,33
610,county,2
610,male,0
610,race,1
611,age,24
611,county,2
611,male,1
611,race,1
612,age,31
612,county,2
612,male,1
612,race,1
613,age,35
613,county,2
613,male,1
613,race,1
614,age,30
614,county,2
614,male,1
614,race,1
615,age,39
615,county,2
615,male,0
615,race,1
616,age,21
616,county,2
616,male,1
616,race,1
617,age,22
617,county,2
617,male,0
617,race,1
618,age,32
618,county,2
618,male,1
618,race,1
619,age,26
619,county,2
619,male,0
619,race,1
620,age,21
620,county,2
620,male,1
620,race,1
621,age,32
621,county,2
621,male,0
621,race,1
622,age,31
622,county,2
622,male,1
622,race,1
623,age,33
623,county,2
623,male,0
623,race,1
624,age,24
624,county,2
624,male,1
624,race,1
625,age,30
625,county,2
625,male,0
625,race,1
626,age,25
626,county,2
626,male,1
626,race,1
627,age,22
627,county,2
627,male,0
627,race,1
628,age,36
628,county,2
628,male,1
628,race,1
629,age,21
629,county,2
629,male,0
629,race,1
630,age,33
630,county,2
630,male,1
630,race,1
631,age,33
631,county,2
631,male,0
631,race,1
632,age,39
632,county,2
632,male,1
632,race,1
633,age,34
633,county,2
633,male,1
633,race,1
634,age,24
634,county,2
634,male,1
634,race,1
635,age,24
635,county,2
635,male,0
635,race,1
636,age,29
636,county,2
636,male,1
636,race,1
637,age,34
637,county,2
637,male,1
637,race,1
638,age,26
638,county,2
638,male,0
638,race,1
639,age,19
639,county,2
639,male,0
639,race,1
640,age,32
640,county,2
640,male,0
640,race,1
641,age,33
641,county,2
641,male,0
641,race,1
642,age,35
642,county,2
642,male,0
642,race,1
643,age,23
643,county,2
643,male,1
643,race,1
644,age,40
644,county,2
644,male,1
644,race,1
645,age,31
645,county,2
645,male,0
645,race,1
646,age,25
646,county,2
646,male,1
646,race,1
647,age,33
647,county,2
647,male,1
647,race,1
648,age,23
648,county,2
648,male,1
648,race,1
649,age,31
649,county,2
649,male,0
649,race,1
650,age,22
650,county,2
650,male,0
650,race,1
651,age,27
651,county,2
651,male,1
651,race,1
652,age,27
652,county,2
652,male,1
652,race,1
653,age,24
653,county,2
653,male,1
653,race,1
654,age,20
654,county,2
654,male,1
654,race,1
655,age,31
655,county,2
655,male,0
655,race,1
656,age,23
656,county,2
656,male,1
656,race,1
657,age,35
657,county,2
657,male,0
657,race,1
658,age,30
658,county,2
658,male,0
658,race,1
659,age,27
659,county,2
659,male,1
659,race,1
660,age,33
660,county,2
660,male,0
660,race,1
661,age,31
661,county,2
661,male,1
661,race,1
662,age,40
662,county,2
662,male,0
662,race,1
663,age,28
663,county,2
663,male,1
663,race,1
664,age,22
664,county,2
664,male,0
664,race,1
665,age,40
665,county,2
665,male,1
665,race,1
666,age,28
666,county,2
666,male,1
666,race,1
667,age,18
667,county,2
667,male,0
667,race,1
668,age,28
668,county,2
668,male,1
668,race,1
669,age,31
669,county,2
669,male,1
669,race,1
670,age,38
670,county,2
670,male,1
670,race,1
671,age,28
671,county,2
671,male,1
671,race,1
672,age,30
672,county,2
672,male,1
672,race,1
673,age,26
673,county,2
673,male,1
673,race,1
674,age,28
674,county,2
674,male,1
674,race,1
675,age,30
675,county,2
675,male,0
675,race,1
676,age,25
676,county,2
676,male,0
676,race,1
677,age,25
677,county,2
677,male,1
677,race,1
678,age,24
678,county,2
678,male,1
678,race,1
679,age,33
679,county,2
679,male,0
679,race,1
680,age,25
680,county,2
680,male,1
680,race,1
681,age,35
681,county,2
681,male,0
681,race,1
682,age,30
682,county,2
682,male,1
682,race,1
683,age,25
683,county,2
683,male,0
683,race,1
684,age,18
684,county,2
684,male,1
684,race,1
685,age,26
685,county,2
685,male,0
685,race,1
686,age,33
686,county,2
686,male,1
686,race,1
687,age,23
687,county,2
687,male,1
687,race,1
688,age,24
688,county,2
688,male,1
688,race,1
689,age,33
689,county,2
689,male,0
689,race,1
690,age,32
690,county,2
690,male,0
690,race,1
691,age,22
691,county,2
691,male,0
691,race,1
692,age,26
692,county,2
692,male,1
692,race,1
693,age,22
693,county,2
693,male,1
693,race,1
694,age,25
694,county,2
694,male,0
694,race,1
695,age,18
695,county,2
695,male,0
695,race,1
696,age,22
696,county,2
696,male,0
696,race,1
697,age,26
697,county,2
697,male,1
697,race,1
698,age,28
698,county,2
698,male,1
698,race,1
699,age,36
699,county,2
699,male,0
699,race,1
700,age,32
700,county,2
700,male,0
700,race,1
701,age,26
701,county,2
701,male,1
701,race,1
702,age,22
702,county,2
702,male,0
702,race,1
703,age,32
703,county,2
703,male,0
703,race,1
704,age,20
704,county,2
704,male,1
704,race,1
705,age,22
705,county,2
705,male,0
705,race,1
706,age,40
706,county,2
706,male,1
706,race,1
707,age,18
707,county,2
707,male,0
707,race,1
708,age,30
708,county,2
708,male,1
708,race,1
709,age,19
709,county,2
709,male,0
709,race,1
710,age,27
710,county,2
710,male,1
710,race,1
711,age,21
711,county,2
711,male,1
711,race,1
712,age,31
712,county,2
712,male,1
712,race,1
713,age,35
713,county,2
713,male,1
713,race,1
714,age,21
714,county,2
714,male,1
714,race,1
715,age,40
715,county,2
715,male,1
715,race,1
716,age,27
716,county,2
716,male,1
716,race,1
717,age,21
717,county,2
717,male,1
717,race,1
718,age,25
718,county,2
718,male,0
718,race,1
719,age,19
719,county,2
719,male,1
719,race,1
720,age,21
720,county,2
720,male,0
720,race,1
721,age,33
721,county,2
721,male,0
721,race,1
722,age,18
722,county,2
722,male,1
722,race,1
723,age,33
723,county,2
723,male,1
723,race,1
724,age,40
724,county,2
724,male,1
724,race,1
725,age,32
725,county,2
725,male,0
725,race,1
726,age,28
726,county,2
726,male,0
726,race,1
727,age,18
727,county,2
727,male,0
727,race,1
728,age,37
728,county,2
728,male,1
728,race,1
729,age,30
729,county,2
729,male,0
729,race,1
730,age,38
730,county,2
730,male,1
730,race,1
731,age,21
731,county,2
731,male,1
731,race,1
732,age,37
732,county,2
732,male,1
732,race,1
733,age,30
733,county,2
733,male,0
733,race,1
734,age,36
734,county,2
734,male,0
734,race,1
735,age,31
735,county,2
735,male,1
735,race,1
736,age,21
736,county,2
736,male,1
736,race,1
737,age,20
737,county,2
737,male,1
737,race,1
738,age,35
738,county,2
738,male,1
738,race,1
739,age,30
739,county,2
739,male,1
739,race,1
740,age,32
740,county,2
740,male,1
740,race,1
741,age,38
741,county,2
741,male,1
741,race,1
742,age,22
742,county,2
742,male,0
742,race,1
743,age,27
743,county,2
743,male,1
743,race,1
744,age,27
744,county,2
744,male,1
744,race,1
745,age,40
745,county,2
745,male,0
745,race,1
746,age,31
746,county,2
746,male,0
746,race,1
747,age,32
747,county,2
747,male,0
747,race,1
748,age,34
748,county,2
748,male,0
748,race,1
749,age,38
749,county,2
749,male,1
749,race,1
750,age,23
750,county,2
750,male,0
750,race,1
751,age,21
751,county,2
751,male,1
751,race,1
752,age,35
752,county,2
752,male,0
752,race,1
753,age,32
753,county,2
753,male,0
753,race,1
754,age,26
754,county,2
754,male,1
754,race,1
755,age,18
755,county,2
755,male,0
755,race,1
756,age,39
756,county,2
756,male,0
756,race,1
757,age,35
757,county,2
757,male,1
757,race,1
758,age,20
758,county,2
758,male,1
758,race,1
759,age,24
759,county,2
759,male,0
759,race,1
760,age,39
760,county,2
760,male,1
760,race,1
761,age,27
761,county,2
761,male,0
761,race,1
762,age,24
762,county,2
762,male,0
762,race,1
763,age,22
763,county,2
763,male,0
763,race,1
764,age,35
764,county,2
764,male,0
764,race,1
765,age,27
765,county,2
765,male,0
765,race,1
766,age,33
766,county,2
766,male,0
766,race,1
767,age,38
767,county,2
767,male,0
767,race,1
768,age,34
768,county,2
768,male,0
768,race,1
769,age,27
769,county,2
769,male,0
769,race,1
770,age,36
770,county,2
770,male,1
770,race,1
771,age,39
771,county,2
771,male,0
771,race,1
772,age,34
772,county,2
772,male,1
772,race,1
773,age,24
773,county,2
773,male,1
773,race,1
774,age,36
774,county,2
774,male,0
774,race,1
775,age,40
775,county,2
775,male,0
775,race,1
776,age,33
776,county,2
776,male,0
776,race,1
777,age,24
777,county,2
777,male,0
777,race,1
778,age,18
778,county,2
778,male,0
778,race,1
779,age,35
779,county,2
779,male,0
779,race,1
780,age,24
780,county,2
780,male,1
780,race,1
781,age,25
781,county,2
781,male,1
781,race,1
782,age,35
782,county,2
782,male,1
782,race,1
783,age,22
783,county,2
783,male,0
783,race,1
784,age,39
784,county,2
784,male,0
784,race,1
785,age,39
785,county,2
785,male,0
785,race,1
786,age,24
786,county,2
786,male,0
786,race,1
787,age,28
787,county,2
787,male,0
787,race,1
788,age,21
788,county,2
788,male,0
788,race,1
789,age,29
789,county,2
789,male,1
789,race,1
790,age,24
790,county,2
790,male,1
790,race,1
791,age,31
791,county,2
791,male,0
791,race,1
792,age,38
792,county,2
792,male,0
792,race,1
793,age,32
793,county,2
793,male,0
793,race,1
794,age,23
794,county,2
794,male,0
794,race,1
795,age,38
795,county,2
795,male,0
795,race,1
796,age,25
796,county,2
796,male,1
796,race,1
797,age,24
797,county,2
797,male,1
797,race,1
798,age,36
798,county,2
798,male,0
798,race,1
799,age,33
799,county,2
799,male,1
799,race,1
800,age,31
800,county,2
800,male,0
800,race,1
801,age,20
801,county,2
801,male,0
801,race,1
802,age,20
802,county,2
802,male,1
802,race,1
803,age,21
803,county,2
803,male,0
803,race,1
804,age,34
804,county,2
804,male,1
804,race,1
805,age,40
805,county,2
805,male,1
805,race,1
806,age,25
806,county,2
806,male,1
806,race,1
807,age,34
807,county,2
807,male,1
807,race,1
808,age,39
808,county,2
808,male,1
808,race,1
809,age,38
809,county,2
809,male,1
809,race,1
810,age,22
810,county,2
810,male,1
810,race,1
811,age,36
811,county,2
811,male,1
811,race,1
812,age,22
812,county,2
812,male,1
812,race,1
813,age,37
813,county,2
813,male,0
813,race,1
814,age,18
814,county,2
814,male,0
814,race,1
815,age,33
815,county,2
815,male,1
815,race,1
816,age,25
816,county,2
816,male,1
816,race,1
817,age,36
817,county,2
817,male,0
817,race,1
818,age,31
818,county,2
818,male,1
818,race,1
819,age,23
819,county,2
819,male,0
819,race,1
820,age,34
820,county,2
820,male,1
820,race,1
821,age,25
821,county,2
821,male,0
821,race,1
822,age,40
822,county,2
822,male,0
822,race,1
823,age,38
823,county,2
823,male,1
823,race,1
824,age,28
824,county,2
824,male,1
824,race,1
825,age,36
825,county,2
825,male,1
825,race,1
826,age,40
826,county,2
826,male,1
826,race,1
827,age,31
827,county,2
827,male,0
827,race,1
828,age,25
828,county,2
828,male,1
828,race,1
829,age,33
829,county,2
829,male,1
829,race,1
830,age,24
830,county,2
830,male,1
830,race,1
831,age,23
831,county,2
831,male,0
831,race,1
832,age,25
832,county,2
832,male,1
832,race,1
833,age,22
833,county,2
833,male,0
833,race,1
834,age,32
834,county,2
834,male,1
834,race,1
835,age,21
835,county,2
835,male,1
835,race,1
836,age,25
836,county,2
836,male,1
836,race,1
837,age,22
837,county,2
837,male,1
837,race,1
838,age,35
838,county,2
838,male,1
838,race,1
839,age,24
839,county,2
839,male,0
839,race,1
840,age,24
840,county,2
840,male,1
840,race,1
841,age,26
841,county,2
841,male,0
841,race,1
842,age,27
842,county,2
842,male,1
842,race,1
843,age,35
843,county,2
843,male,0
843,race,1
844,age,36
844,county,2
844,male,0
844,race,1
845,age,35
845,county,2
845,male,1
845,race,1
846,age,30
846,county,2
846,male,0
846,race,1
847,age,28
847,county,2
847,male,1
847,race,1
848,age,38
848,county,2
848,male,0
848,race,1
849,age,32
849,county,2
849,male,1
849,race,1
850,age,35
850,county,2
850,male,0
850,race,1
851,age,40
851,county,2
851,male,0
851,race,1
852,age,22
852,county,2
852,male,0
852,race,1
853,age,18
853,county,2
853,male,1
853,race,1
854,age,37
854,county,2
854,male,1
854,race,1
855,age,25
855,county,2
855,male,1
855,race,1
856,age,40
856,county,2
856,male,1
856,race,1
857,age,36
857,county,2
857,male,0
857,race,1
858,age,24
858,county,2
858,male,1
858,race,1
859,age,22
859,county,2
859,male,0
859,race,1
860,age,31
860,county,2
860,male,1
860,race,1
861,age,25
861,county,2
861,male,0
861,race,1
862,age,29
862,county,2
862,male,1
862,race,1
863,age,25
863,county,2
863,male,1
863,race,1
864,age,25
864,county,2
864,male,1
864,race,1
865,age,22
865,county,2
865,male,1
865,race,1
866,age,37
866,county,2
866,male,1
866,race,1
867,age,34
867,county,2
867,male,0
867,race,1
868,age,22
868,county,2
868,male,0
868,race,1
869,age,37
869,county,2
869,male,0
869,race,1
870,age,25
870,county,2
870,male,0
870,race,1
871,age,25
871,county,2
871,male,0
871,race,1
872,age,36
872,county,2
872,male,1
872,race,1
873,age,22
873,county,2
873,male,0
873,race,1
874,age,32
874,county,2
874,male,1
874,race,1
875,age,22
875,county,2
875,male,0
875,race,1
876,age,34
876,county,2
876,male,0
876,race,1
877,age,31
877,county,2
877,male,1
877,race,1
878,age,24
878,county,2
878,male,1
878,race,1
879,age,32
879,county,2
879,male,0
879,race,1
880,age,39
880,county,2
880,male,0
880,race,1
881,age,19
881,county,2
881,male,0
881,race,1
882,age,40
882,county,2
882,male,0
882,race,1
883,age,23
883,county,2
883,male,1
883,race,1
884,age,40
884,county,2
884,male,0
884,race,1
885,age,22
885,county,2
885,male,0
885,race,1
886,age,29
886,county,2
886,male,1
886,race,1
887,age,21
887,county,2
887,male,1
887,race,1
888,age,37
888,county,2
888,male,0
888,race,1
889,age,39
889,county,2
889,male,1
889,race,1
890,age,34
890,county,2
890,male,0
890,race,1
891,age,19
891,county,2
891,male,0
891,race,1
892,age,30
892,county,2
892,male,1
892,race,1
893,age,33
893,county,2
893,male,1
893,race,1
894,age,23
894,county,2
894,male,0
894,race,1
895,age,25
895,county,2
895,male,1
895,race,1
896,age,38
896,county,2
896,male,0
896,race,1
897,age,21
897,county,2
897,male,1
897,race,1
898,age,38
898,county,2
898,male,1
898,race,1
899,age,21
899,county,2
899,male,1
899,race,1
900,age,22
900,county,2
900,male,1
900,race,1
901,age,36
901,county,2
901,male,1
901,race,1
902,age,31
902,county,2
902,male,1
902,race,1
903,age,19
903,county,2
903,male,0
903,race,1
904,age,24
904,county,2
904,male,1
904,race,1
905,age,21
905,county,2
905,male,1
905,race,1
906,age,26
906,county,2
906,male,1
906,race,1
907,age,33
907,county,2
907,male,1
907,race,1
908,age,32
908,county,2
908,male,1
908,race,1
909,age,39
